Time (s),Signal (V)
5.59,2.110612338
5.592,2.410542754
5.594,2.995407066
5.596,3.055393149
5.598,2.815448816
5.6,2.620494045
5.602,2.575504483
5.604,1.885664526
5.606,1.915657567
5.608,1.840674963
5.61,2.200591463
5.612,2.275574067
5.614,2.785455774
5.616,2.920424462
5.618,2.770459253
5.62,2.695476649
5.622,2.395546233
5.624,2.095615817
5.626,1.930654088
5.628,1.990640171
5.63,2.065622776
5.632,2.545511441
5.634,2.605497525
5.636,2.965414024
5.638,3.07038967
5.64,2.950417503
5.642,2.380549712
5.644,2.305567108
5.646,1.945650609
5.648,1.660716714
5.65,2.320563629
5.652,2.830445337
5.654,3.685247023
5.656,3.805219189
5.658,3.82021571
5.66,3.475295731
5.662,3.490292252
5.664,3.160368794
5.666,3.415309648
5.668,3.865205272
5.67,3.610264419
5.672,4.045163522
5.674,3.985177439
5.676,3.715240064
5.678,3.535281815
5.68,2.71047317
5.682,2.005636692
5.684,1.900661047
5.686,1.690709755
5.688,1.690709755
5.69,1.870668005
5.692,2.035629734
5.694,1.900661047
5.696,2.350556671
5.698,2.035629734
5.7,1.930654088
5.702,1.885664526
5.704,1.285803694
5.706,1.360786298
5.708,1.765692359
5.71,1.915657567
5.712,2.740466212
5.714,2.680480129
5.716,2.920424462
5.718,2.770459253
5.72,2.920424462
5.722,2.33556015
5.724,1.915657567
5.726,1.900661047
5.728,2.125608859
5.73,2.33556015
5.732,2.620494045
5.734,2.785455774
5.736,2.950417503
5.738,2.560507962
5.74,2.590501004
5.742,2.290570588
5.744,2.170598421
5.746,2.080619296
5.748,2.425539275
5.75,2.305567108
5.752,2.71047317
5.754,3.040396628
5.756,2.950417503
5.758,2.875434899
5.76,2.650487087
5.762,2.33556015
5.764,2.005636692
5.766,2.095615817
5.768,2.1556019
5.77,2.590501004
5.772,3.040396628
5.774,2.71047317
5.776,3.145372274
5.778,2.860438378
5.78,2.665483608
5.782,2.275574067
5.784,2.095615817
5.786,2.260577546
5.788,2.530514921
5.79,2.665483608
5.792,2.935420982
5.794,3.160368794
5.796,3.07038967
5.798,2.965414024
5.8,2.725469691
5.802,2.485525358
5.804,2.050626255
5.806,2.230584504
5.808,2.635490566
5.81,2.530514921
5.812,2.875434899
5.814,2.905427941
5.816,3.025400107
5.818,3.44530269
5.82,3.010403586
5.822,2.410542754
5.824,2.260577546
5.826,2.125608859
5.828,2.455532317
5.83,2.680480129
5.832,3.055393149
5.834,3.340327044
5.836,3.235351398
5.838,3.130375753
5.84,2.770459253
5.842,2.545511441
5.844,2.440535796
5.846,2.470528837
5.848,2.620494045
5.85,3.07038967
5.852,3.490292252
5.854,3.595267898
5.856,3.565274856
5.858,3.325330523
5.86,2.905427941
5.862,2.470528837
5.864,2.560507962
5.866,2.665483608
5.868,2.800452295
5.87,3.370320086
5.872,3.790222668
5.874,4.01517048
5.876,3.940187876
5.878,3.865205272
5.88,3.340327044
5.882,3.07038967
5.884,3.250347919
5.886,3.220354878
5.888,3.340327044
5.89,3.805219189
5.892,3.910194835
5.894,4.210125251
5.896,4.105149605
5.898,4.00017396
5.9,3.745233106
5.902,3.325330523
5.904,3.115379232
5.906,3.355323565
5.908,3.865205272
5.91,4.270111334
5.912,4.495059146
5.914,4.540048709
5.916,4.75
5.918,4.390083501
5.92,3.940187876
5.922,3.64025746
5.924,3.370320086
5.926,3.340327044
5.928,3.700243543
5.93,3.895198314
5.932,4.150139168
5.934,4.345093938
5.936,4.495059146
5.938,4.030167001
5.94,3.700243543
5.942,3.655253981
5.944,3.08538619
5.946,3.130375753
5.948,3.325330523
5.95,3.745233106
5.952,3.985177439
5.954,3.790222668
5.956,3.505288773
5.958,3.685247023
5.96,3.190361836
5.962,2.620494045
5.964,2.635490566
5.966,2.560507962
5.968,2.785455774
5.97,2.950417503
5.972,3.580271377
5.974,3.310334003
5.976,3.175365315
5.978,3.100382711
5.98,2.410542754
5.982,2.230584504
5.984,2.33556015
5.986,2.560507962
5.988,2.740466212
5.99,2.980410545
5.992,3.115379232
5.994,3.250347919
5.996,3.100382711
5.998,2.845441857
6,2.560507962
6.002,2.095615817
6.004,1.990640171
6.006,2.380549712
6.008,2.500521879
6.01,2.725469691
6.012,3.130375753
6.014,3.07038967
6.016,2.935420982
6.018,2.725469691
6.02,2.365553192
6.022,2.33556015
6.024,2.005636692
6.026,2.380549712
6.028,2.635490566
6.03,2.740466212
6.032,3.430306169
6.034,3.145372274
6.036,2.89043142
6.038,2.485525358
6.04,2.395546233
6.042,2.110612338
6.044,1.96064713
6.046,2.125608859
6.048,2.815448816
6.05,3.160368794
6.052,3.040396628
6.054,3.190361836
6.056,2.905427941
6.058,2.695476649
6.06,2.500521879
6.062,2.065622776
6.064,1.750695839
6.066,2.410542754
6.068,2.560507962
6.07,2.905427941
6.072,3.040396628
6.074,3.07038967
6.076,2.965414024
6.078,2.545511441
6.08,2.5155184
6.082,2.395546233
6.084,2.275574067
6.086,2.260577546
6.088,2.590501004
6.09,2.980410545
6.092,2.920424462
6.094,3.115379232
6.096,3.010403586
6.098,2.635490566
6.1,2.395546233
6.102,2.275574067
6.104,2.080619296
6.106,2.080619296
6.108,2.620494045
6.11,3.07038967
6.112,3.07038967
6.114,3.025400107
6.116,2.980410545
6.118,2.71047317
6.12,2.230584504
6.122,2.185594942
6.124,2.800452295
6.126,2.33556015
6.128,2.755462733
6.13,2.815448816
6.132,2.695476649
6.134,2.860438378
6.136,2.545511441
6.138,2.560507962
6.14,2.395546233
6.142,2.005636692
6.144,2.095615817
6.146,2.275574067
6.148,2.590501004
6.15,2.830445337
6.152,2.950417503
6.154,2.89043142
6.156,2.755462733
6.158,2.770459253
6.16,2.275574067
6.162,2.125608859
6.164,2.215587984
6.166,2.470528837
6.168,2.365553192
6.17,2.665483608
6.172,2.800452295
6.174,2.935420982
6.176,2.800452295
6.178,2.485525358
6.18,2.200591463
6.182,1.990640171
6.184,1.915657567
6.186,2.245581025
6.188,2.545511441
6.19,2.920424462
6.192,3.205358357
6.194,2.860438378
6.196,2.770459253
6.198,2.350556671
6.2,1.945650609
6.202,1.735699318
6.204,2.110612338
6.206,2.5155184
6.208,2.425539275
6.21,2.980410545
6.212,3.280340961
6.214,2.965414024
6.216,2.935420982
6.218,2.500521879
6.22,1.900661047
6.222,2.125608859
6.224,2.050626255
6.226,2.350556671
6.228,2.620494045
6.23,2.950417503
6.232,2.845441857
6.234,2.830445337
6.236,2.635490566
6.238,2.455532317
6.24,2.215587984
6.242,1.870668005
6.244,1.990640171
6.246,2.125608859
6.248,2.845441857
6.25,2.785455774
6.252,3.295337482
6.254,2.905427941
6.256,2.590501004
6.258,2.290570588
6.26,1.750695839
6.262,2.095615817
6.264,2.320563629
6.266,2.290570588
6.268,2.5155184
6.27,2.860438378
6.272,3.025400107
6.274,2.89043142
6.276,2.620494045
6.278,2.080619296
6.28,1.825678443
6.282,1.945650609
6.284,2.1556019
6.286,2.110612338
6.288,2.500521879
6.29,2.980410545
6.292,2.980410545
6.294,2.845441857
6.296,2.785455774
6.298,2.275574067
6.3,2.020633213
6.302,2.020633213
6.304,2.050626255
6.306,2.320563629
6.308,2.755462733
6.31,2.71047317
6.312,2.935420982
6.314,2.725469691
6.316,2.680480129
6.318,2.455532317
6.32,2.095615817
6.322,2.035629734
6.324,2.215587984
6.326,2.5155184
6.328,2.785455774
6.33,3.040396628
6.332,2.815448816
6.334,2.740466212
6.336,2.650487087
6.338,2.725469691
6.34,2.185594942
6.342,1.840674963
6.344,1.975643651
6.346,2.230584504
6.348,2.680480129
6.35,3.08538619
6.352,2.920424462
6.354,2.755462733
6.356,2.755462733
6.358,2.485525358
6.36,2.170598421
6.362,2.050626255
6.364,2.065622776
6.366,2.425539275
6.368,2.785455774
6.37,3.025400107
6.372,3.340327044
6.374,2.89043142
6.376,2.215587984
6.378,1.840674963
6.38,1.915657567
6.382,1.915657567
6.384,2.275574067
6.386,2.380549712
6.388,2.590501004
6.39,3.100382711
6.392,3.115379232
6.394,2.740466212
6.396,2.590501004
6.398,2.035629734
6.4,1.900661047
6.402,1.930654088
6.404,2.1556019
6.406,2.590501004
6.408,2.980410545
6.41,2.785455774
6.412,2.875434899
6.414,2.965414024
6.416,2.725469691
6.418,2.260577546
6.42,2.14060538
6.422,2.1556019
6.424,2.1556019
6.426,2.635490566
6.428,3.160368794
6.43,3.010403586
6.432,2.815448816
6.434,2.695476649
6.436,2.275574067
6.438,2.33556015
6.44,1.675713235
6.442,2.5155184
6.444,2.320563629
6.446,2.245581025
6.448,2.725469691
6.45,3.040396628
6.452,2.950417503
6.454,2.875434899
6.456,2.590501004
6.458,2.230584504
6.46,2.005636692
6.462,2.14060538
6.464,2.110612338
6.466,2.500521879
6.468,2.860438378
6.47,2.905427941
6.472,2.785455774
6.474,2.830445337
6.476,2.470528837
6.478,2.050626255
6.48,1.990640171
6.482,1.900661047
6.484,2.020633213
6.486,2.665483608
6.488,2.845441857
6.49,2.875434899
6.492,2.815448816
6.494,2.860438378
6.496,2.530514921
6.498,2.275574067
6.5,2.020633213
6.502,2.230584504
6.504,2.365553192
6.506,2.635490566
6.508,2.935420982
6.51,3.26534444
6.512,2.920424462
6.514,3.010403586
6.516,2.860438378
6.518,2.095615817
6.52,1.900661047
6.522,2.320563629
6.524,2.695476649
6.526,2.89043142
6.528,2.845441857
6.53,2.815448816
6.532,2.995407066
6.534,2.830445337
6.536,2.5155184
6.538,2.290570588
6.54,2.33556015
6.542,2.185594942
6.544,2.500521879
6.546,2.89043142
6.548,3.220354878
6.55,3.550278335
6.552,3.115379232
6.554,2.800452295
6.556,2.365553192
6.558,2.170598421
6.56,1.930654088
6.562,2.065622776
6.564,1.96064713
6.566,2.725469691
6.568,2.905427941
6.57,2.935420982
6.572,2.950417503
6.574,2.725469691
6.576,2.185594942
6.578,2.1556019
6.58,1.885664526
6.582,2.065622776
6.584,2.395546233
6.586,2.71047317
6.588,2.965414024
6.59,3.010403586
6.592,2.410542754
6.594,2.785455774
6.596,2.215587984
6.598,1.885664526
6.6,1.825678443
6.602,2.14060538
6.604,2.395546233
6.606,2.725469691
6.608,2.785455774
6.61,3.100382711
6.612,2.665483608
6.614,2.560507962
6.616,2.185594942
6.618,2.200591463
6.62,1.870668005
6.622,2.080619296
6.624,2.350556671
6.626,2.800452295
6.628,2.740466212
6.63,2.680480129
6.632,2.575504483
6.634,2.530514921
6.636,2.050626255
6.638,1.990640171
6.64,1.855671484
6.642,2.1556019
6.644,2.245581025
6.646,2.650487087
6.648,3.100382711
6.65,2.905427941
6.652,2.695476649
6.654,2.845441857
6.656,2.065622776
6.658,1.945650609
6.66,1.630723672
6.662,2.095615817
6.664,2.380549712
6.666,3.490292252
6.668,3.655253981
6.67,3.400313127
6.672,3.700243543
6.674,3.430306169
6.676,3.310334003
6.678,3.310334003
6.68,3.400313127
6.682,3.715240064
6.684,3.790222668
6.686,3.82021571
6.688,3.805219189
6.69,3.460299211
6.692,3.190361836
6.694,2.71047317
6.696,2.320563629
6.698,1.630723672
6.7,1.570737589
6.702,1.690709755
6.704,1.810681922
6.706,2.035629734
6.708,2.095615817
6.71,2.170598421
6.712,2.095615817
6.714,1.930654088
6.716,1.60073063
6.718,1.510751506
6.72,1.525748026
6.722,1.735699318
6.724,2.1556019
6.726,2.530514921
6.728,2.755462733
6.73,2.665483608
6.732,2.665483608
6.734,2.245581025
6.736,2.080619296
6.738,1.735699318
6.74,1.900661047
6.742,2.110612338
6.744,2.620494045
6.746,2.860438378
6.748,2.770459253
6.75,3.100382711
6.752,2.770459253
6.754,2.095615817
6.756,2.590501004
6.758,2.170598421
6.76,1.96064713
6.762,1.840674963
6.764,2.320563629
6.766,2.560507962
6.768,2.905427941
6.77,2.680480129
6.772,2.800452295
6.774,2.320563629
6.776,2.260577546
6.778,2.245581025
6.78,2.1556019
6.782,2.080619296
6.784,2.605497525
6.786,2.785455774
6.788,2.89043142
6.79,2.920424462
6.792,2.770459253
6.794,2.440535796
6.796,2.050626255
6.798,1.765692359
6.8,2.095615817
6.802,2.260577546
6.804,2.620494045
6.806,2.740466212
6.808,2.980410545
6.81,3.07038967
6.812,2.860438378
6.814,2.440535796
6.816,2.095615817
6.818,1.825678443
6.82,1.990640171
6.822,2.260577546
6.824,2.725469691
6.826,3.055393149
6.828,3.025400107
6.83,3.115379232
6.832,2.905427941
6.834,2.605497525
6.836,2.425539275
6.838,2.230584504
6.84,2.170598421
6.842,2.5155184
6.844,2.770459253
6.846,3.130375753
6.848,3.325330523
6.85,3.07038967
6.852,2.920424462
6.854,2.410542754
6.856,2.350556671
6.858,2.275574067
6.86,2.365553192
6.862,2.605497525
6.864,3.010403586
6.866,3.145372274
6.868,3.130375753
6.87,3.26534444
6.872,3.295337482
6.874,2.605497525
6.876,2.410542754
6.878,2.5155184
6.88,2.5155184
6.882,2.740466212
6.884,3.460299211
6.886,3.550278335
6.888,3.82021571
6.89,3.580271377
6.892,3.415309648
6.894,2.995407066
6.896,2.695476649
6.898,2.755462733
6.9,2.905427941
6.902,3.26534444
6.904,3.580271377
6.906,3.775226148
6.908,4.19512873
6.91,4.19512873
6.912,3.655253981
6.914,3.295337482
6.916,3.160368794
6.918,3.130375753
6.92,3.250347919
6.922,3.580271377
6.924,4.135142647
6.926,4.165135689
6.928,4.300104376
6.93,4.240118293
6.932,3.985177439
6.934,3.685247023
6.936,3.280340961
6.938,3.385316607
6.94,3.355323565
6.942,3.520285294
6.944,3.775226148
6.946,4.240118293
6.948,4.690013917
6.95,4.255114813
6.952,3.775226148
6.954,2.980410545
6.956,3.130375753
6.958,2.740466212
6.96,2.965414024
6.962,3.475295731
6.964,3.595267898
6.966,3.700243543
6.968,3.730236585
6.97,3.385316607
6.972,3.220354878
6.974,2.950417503
6.976,2.605497525
6.978,2.245581025
6.98,2.575504483
6.982,2.770459253
6.984,3.07038967
6.986,3.250347919
6.988,3.400313127
6.99,3.205358357
6.992,2.830445337
6.994,2.380549712
6.996,2.320563629
6.998,2.215587984
7,2.185594942
7.002,2.485525358
7.004,2.635490566
7.006,2.935420982
7.008,3.115379232
7.01,2.965414024
7.012,2.680480129
7.014,2.170598421
7.016,2.005636692
7.018,2.125608859
7.02,2.245581025
7.022,2.800452295
7.024,2.785455774
7.026,2.740466212
7.028,3.115379232
7.03,2.755462733
7.032,2.380549712
7.034,1.900661047
7.036,2.185594942
7.038,2.125608859
7.04,2.065622776
7.042,2.485525358
7.044,3.025400107
7.046,2.830445337
7.048,2.830445337
7.05,2.830445337
7.052,2.365553192
7.054,1.900661047
7.056,1.96064713
7.058,2.14060538
7.06,2.005636692
7.062,2.33556015
7.064,3.250347919
7.066,3.415309648
7.068,2.755462733
7.07,2.455532317
7.072,2.485525358
7.074,2.125608859
7.076,1.720702797
7.078,2.095615817
7.08,2.290570588
7.082,2.71047317
7.084,3.025400107
7.086,3.08538619
7.088,2.950417503
7.09,2.665483608
7.092,2.080619296
7.094,2.080619296
7.096,1.870668005
7.098,1.885664526
7.1,2.125608859
7.102,2.530514921
7.104,3.190361836
7.106,3.115379232
7.108,2.800452295
7.11,2.935420982
7.112,2.170598421
7.114,1.990640171
7.116,2.035629734
7.118,2.005636692
7.12,2.125608859
7.122,2.440535796
7.124,2.800452295
7.126,3.07038967
7.128,2.755462733
7.13,2.455532317
7.132,2.425539275
7.134,2.1556019
7.136,2.260577546
7.138,1.885664526
7.14,2.1556019
7.142,2.830445337
7.144,2.635490566
7.146,2.815448816
7.148,2.770459253
7.15,2.815448816
7.152,2.71047317
7.154,2.275574067
7.156,2.005636692
7.158,1.750695839
7.16,2.095615817
7.162,2.605497525
7.164,2.815448816
7.166,2.5155184
7.168,3.08538619
7.17,2.500521879
7.172,2.14060538
7.174,2.050626255
7.176,1.735699318
7.178,1.885664526
7.18,2.095615817
7.182,2.635490566
7.184,2.905427941
7.186,3.115379232
7.188,2.830445337
7.19,2.695476649
7.192,2.185594942
7.194,1.645720193
7.196,1.60073063
7.198,1.855671484
7.2,2.245581025
7.202,2.785455774
7.204,2.860438378
7.206,2.980410545
7.208,2.650487087
7.21,2.590501004
7.212,2.020633213
7.214,1.855671484
7.216,1.825678443
7.218,2.095615817
7.22,2.305567108
7.222,2.680480129
7.224,3.040396628
7.226,3.145372274
7.228,2.875434899
7.23,2.365553192
7.232,2.110612338
7.234,1.96064713
7.236,1.975643651
7.238,1.78068888
7.24,2.350556671
7.242,2.560507962
7.244,2.545511441
7.246,2.950417503
7.248,2.860438378
7.25,2.590501004
7.252,2.095615817
7.254,1.735699318
7.256,1.840674963
7.258,1.915657567
7.26,2.1556019
7.262,2.71047317
7.264,2.665483608
7.266,2.875434899
7.268,2.71047317
7.27,2.080619296
7.272,2.035629734
7.274,2.095615817
7.276,1.885664526
7.278,1.675713235
7.28,2.125608859
7.282,2.590501004
7.284,2.845441857
7.286,2.740466212
7.288,2.650487087
7.29,2.425539275
7.292,2.260577546
7.294,2.005636692
7.296,1.930654088
7.298,2.33556015
7.3,2.365553192
7.302,2.33556015
7.304,2.725469691
7.306,2.935420982
7.308,2.500521879
7.31,2.470528837
7.312,1.885664526
7.314,1.690709755
7.316,1.825678443
7.318,2.005636692
7.32,2.365553192
7.322,3.040396628
7.324,3.26534444
7.326,2.965414024
7.328,2.740466212
7.33,2.110612338
7.332,1.705706276
7.334,1.735699318
7.336,1.885664526
7.338,2.14060538
7.34,2.185594942
7.342,2.71047317
7.344,2.920424462
7.346,2.695476649
7.348,2.680480129
7.35,2.305567108
7.352,2.050626255
7.354,1.930654088
7.356,1.750695839
7.358,1.840674963
7.36,2.410542754
7.362,2.770459253
7.364,2.830445337
7.366,2.605497525
7.368,2.695476649
7.37,2.350556671
7.372,1.945650609
7.374,1.855671484
7.376,1.96064713
7.378,2.080619296
7.38,2.680480129
7.382,2.695476649
7.384,2.860438378
7.386,2.815448816
7.388,2.665483608
7.39,2.170598421
7.392,1.735699318
7.394,1.630723672
7.396,1.720702797
7.398,2.215587984
7.4,2.725469691
7.402,2.995407066
7.404,2.785455774
7.406,2.875434899
7.408,2.425539275
7.41,2.260577546
7.412,1.735699318
7.414,1.345789777
7.416,2.260577546
7.418,1.930654088
7.42,2.33556015
7.422,2.620494045
7.424,2.740466212
7.426,2.815448816
7.428,2.590501004
7.43,2.260577546
7.432,1.735699318
7.434,1.825678443
7.436,2.065622776
7.438,2.095615817
7.44,2.605497525
7.442,2.455532317
7.444,2.845441857
7.446,2.830445337
7.448,2.590501004
7.45,2.410542754
7.452,1.990640171
7.454,1.78068888
7.456,1.630723672
7.458,2.14060538
7.46,2.590501004
7.462,2.620494045
7.464,2.845441857
7.466,2.605497525
7.468,2.590501004
7.47,2.095615817
7.472,1.885664526
7.474,1.825678443
7.476,1.990640171
7.478,2.14060538
7.48,2.530514921
7.482,2.785455774
7.484,2.680480129
7.486,2.995407066
7.488,2.425539275
7.49,2.305567108
7.492,1.885664526
7.494,1.795685401
7.496,1.96064713
7.498,2.395546233
7.5,2.605497525
7.502,2.485525358
7.504,2.5155184
7.506,2.725469691
7.508,2.695476649
7.51,2.110612338
7.512,1.675713235
7.514,1.750695839
7.516,1.870668005
7.518,2.260577546
7.52,2.635490566
7.522,2.71047317
7.524,2.935420982
7.526,2.980410545
7.528,2.725469691
7.53,2.350556671
7.532,1.78068888
7.534,2.020633213
7.536,2.065622776
7.538,2.1556019
7.54,2.740466212
7.542,3.250347919
7.544,2.995407066
7.546,2.935420982
7.548,2.590501004
7.55,2.305567108
7.552,2.200591463
7.554,1.750695839
7.556,2.080619296
7.558,2.320563629
7.56,2.740466212
7.562,2.89043142
7.564,2.71047317
7.566,2.545511441
7.568,2.635490566
7.57,2.545511441
7.572,2.065622776
7.574,1.900661047
7.576,1.96064713
7.578,2.1556019
7.58,2.800452295
7.582,2.905427941
7.584,2.665483608
7.586,2.425539275
7.588,2.425539275
7.59,2.035629734
7.592,1.78068888
7.594,1.945650609
7.596,2.095615817
7.598,2.290570588
7.6,2.620494045
7.602,2.560507962
7.604,2.860438378
7.606,2.680480129
7.608,2.365553192
7.61,1.930654088
7.612,1.810681922
7.614,1.840674963
7.616,2.095615817
7.618,2.485525358
7.62,2.410542754
7.622,2.605497525
7.624,2.905427941
7.626,2.635490566
7.628,2.185594942
7.63,1.915657567
7.632,1.78068888
7.634,1.690709755
7.636,1.825678443
7.638,1.795685401
7.64,2.470528837
7.642,2.845441857
7.644,2.71047317
7.646,2.545511441
7.648,2.170598421
7.65,2.305567108
7.652,1.900661047
7.654,1.855671484
7.656,2.200591463
7.658,2.545511441
7.66,2.590501004
7.662,2.785455774
7.664,2.815448816
7.666,2.5155184
7.668,2.530514921
7.67,2.110612338
7.672,2.185594942
7.674,2.395546233
7.676,2.740466212
7.678,3.26534444
7.68,3.955184397
7.682,3.760229627
7.684,4.225121772
7.686,4.405080021
7.688,3.730236585
7.69,3.310334003
7.692,2.965414024
7.694,2.830445337
7.696,2.620494045
7.698,2.680480129
7.7,2.845441857
7.702,2.830445337
7.704,2.440535796
7.706,2.125608859
7.708,1.765692359
7.71,1.120841965
7.712,0.910890673
7.714,1.360786298
7.716,1.360786298
7.718,1.525748026
7.72,1.900661047
7.722,2.170598421
7.724,2.410542754
7.726,2.395546233
7.728,1.840674963
7.73,1.615727151
7.732,1.690709755
7.734,1.855671484
7.736,1.855671484
7.738,2.605497525
7.74,2.71047317
7.742,2.680480129
7.744,2.740466212
7.746,2.755462733
7.748,2.125608859
7.75,2.005636692
7.752,1.705706276
7.754,1.810681922
7.756,1.96064713
7.758,2.410542754
7.76,2.71047317
7.762,2.860438378
7.764,2.830445337
7.766,2.920424462
7.768,2.125608859
7.77,1.660716714
7.772,2.020633213
7.774,2.065622776
7.776,2.110612338
7.778,2.635490566
7.78,2.830445337
7.782,2.755462733
7.784,2.860438378
7.786,2.650487087
7.788,2.035629734
7.79,1.645720193
7.792,1.945650609
7.794,2.065622776
7.796,2.350556671
7.798,2.815448816
7.8,2.770459253
7.802,2.980410545
7.804,2.815448816
7.806,2.605497525
7.808,2.110612338
7.81,1.78068888
7.812,1.900661047
7.814,2.065622776
7.816,2.14060538
7.818,2.470528837
7.82,2.770459253
7.822,2.89043142
7.824,2.755462733
7.826,2.785455774
7.828,2.260577546
7.83,1.870668005
7.832,1.660716714
7.834,2.170598421
7.836,2.290570588
7.838,2.770459253
7.84,2.830445337
7.842,2.785455774
7.844,2.845441857
7.846,2.530514921
7.848,2.365553192
7.85,2.005636692
7.852,2.005636692
7.854,2.110612338
7.856,2.605497525
7.858,2.905427941
7.86,3.340327044
7.862,3.370320086
7.864,3.26534444
7.866,2.410542754
7.868,2.365553192
7.87,2.065622776
7.872,2.215587984
7.874,2.425539275
7.876,2.905427941
7.878,3.025400107
7.88,3.340327044
7.882,3.790222668
7.884,3.115379232
7.886,2.815448816
7.888,2.260577546
7.89,2.33556015
7.892,2.590501004
7.894,2.650487087
7.896,2.815448816
7.898,3.550278335
7.9,3.850208752
7.902,3.865205272
7.904,3.730236585
7.906,3.220354878
7.908,2.845441857
7.91,2.635490566
7.912,2.815448816
7.914,3.08538619
7.916,3.310334003
7.918,3.655253981
7.92,4.045163522
7.922,3.805219189
7.924,3.805219189
7.926,3.415309648
7.928,3.205358357
7.93,3.26534444
7.932,3.100382711
7.934,3.550278335
7.936,3.790222668
7.938,3.655253981
7.94,4.180132209
7.942,4.150139168
7.944,3.880201793
7.946,3.700243543
7.948,3.280340961
7.95,2.995407066
7.952,3.07038967
7.954,3.520285294
7.956,3.580271377
7.958,3.715240064
7.96,4.315100897
7.962,4.255114813
7.964,3.625260939
7.966,3.115379232
7.968,2.920424462
7.97,2.650487087
7.972,2.935420982
7.974,3.040396628
7.976,2.860438378
7.978,3.490292252
7.98,3.550278335
7.982,3.325330523
7.984,3.07038967
7.986,2.575504483
7.988,2.275574067
7.99,2.33556015
7.992,2.485525358
7.994,2.5155184
7.996,2.815448816
7.998,2.725469691
8,2.815448816
8.002,2.995407066
8.004,2.665483608
8.006,2.245581025
8.008,1.870668005
8.01,1.58573411
8.012,2.050626255
8.014,2.245581025
8.016,2.350556671
8.018,2.860438378
8.02,2.770459253
8.022,2.950417503
8.024,2.33556015
8.026,2.1556019
8.028,1.840674963
8.03,1.675713235
8.032,1.810681922
8.034,2.095615817
8.036,2.470528837
8.038,2.485525358
8.04,2.395546233
8.042,2.575504483
8.044,2.800452295
8.046,2.215587984
8.048,2.1556019
8.05,1.720702797
8.052,1.96064713
8.054,2.065622776
8.056,2.350556671
8.058,2.740466212
8.06,2.860438378
8.062,2.800452295
8.064,2.620494045
8.066,2.320563629
8.068,1.555741068
8.07,1.810681922
8.072,1.765692359
8.074,1.945650609
8.076,2.260577546
8.078,2.755462733
8.08,2.89043142
8.082,2.920424462
8.084,2.5155184
8.086,1.930654088
8.088,1.435768902
8.09,1.555741068
8.092,2.095615817
8.094,2.200591463
8.096,2.740466212
8.098,2.770459253
8.1,2.740466212
8.102,2.350556671
8.104,2.485525358
8.106,1.870668005
8.108,1.540744547
8.11,1.570737589
8.112,2.005636692
8.114,2.110612338
8.116,2.71047317
8.118,2.530514921
8.12,2.815448816
8.122,2.785455774
8.124,2.215587984
8.126,2.065622776
8.128,2.050626255
8.13,1.540744547
8.132,1.855671484
8.134,2.260577546
8.136,2.740466212
8.138,2.620494045
8.14,2.500521879
8.142,2.260577546
8.144,2.395546233
8.146,1.855671484
8.148,1.840674963
8.15,1.690709755
8.152,1.78068888
8.154,2.485525358
8.156,2.620494045
8.158,2.590501004
8.16,2.500521879
8.162,2.770459253
8.164,2.1556019
8.166,2.170598421
8.168,1.60073063
8.17,1.855671484
8.172,1.750695839
8.174,2.020633213
8.176,2.230584504
8.178,2.815448816
8.18,2.5155184
8.182,2.5155184
8.184,2.110612338
8.186,1.690709755
8.188,1.540744547
8.19,1.555741068
8.192,1.78068888
8.194,2.095615817
8.196,2.560507962
8.198,2.725469691
8.2,2.560507962
8.202,2.410542754
8.204,1.990640171
8.206,1.525748026
8.208,1.360786298
8.21,1.495754985
8.212,1.765692359
8.214,2.305567108
8.216,2.350556671
8.218,2.5155184
8.22,2.800452295
8.222,2.380549712
8.224,2.005636692
8.226,1.690709755
8.228,1.675713235
8.23,1.465761943
8.232,1.720702797
8.234,2.035629734
8.236,2.110612338
8.238,2.455532317
8.24,2.935420982
8.242,2.275574067
8.244,1.630723672
8.246,1.555741068
8.248,1.510751506
8.25,1.840674963
8.252,1.810681922
8.254,2.320563629
8.256,2.620494045
8.258,2.800452295
8.26,2.440535796
8.262,2.215587984
8.264,1.78068888
8.266,1.375782818
8.268,1.465761943
8.27,1.615727151
8.272,1.855671484
8.274,2.050626255
8.276,2.290570588
8.278,2.380549712
8.28,2.395546233
8.282,2.230584504
8.284,1.885664526
8.286,1.525748026
8.288,1.435768902
8.29,1.375782818
8.292,1.60073063
8.294,2.065622776
8.296,2.410542754
8.298,2.410542754
8.3,2.365553192
8.302,2.395546233
8.304,1.630723672
8.306,1.21082109
8.308,1.360786298
8.31,1.645720193
8.312,1.795685401
8.314,2.185594942
8.316,2.350556671
8.318,2.230584504
8.32,2.230584504
8.322,2.395546233
8.324,1.735699318
8.326,1.810681922
8.328,1.510751506
8.33,1.495754985
8.332,1.60073063
8.334,1.915657567
8.336,2.260577546
8.338,2.605497525
8.34,2.71047317
8.342,2.440535796
8.344,1.840674963
8.346,1.720702797
8.348,1.180828048
8.35,1.360786298
8.352,1.645720193
8.354,2.200591463
8.356,2.185594942
8.358,2.185594942
8.36,2.305567108
8.362,2.110612338
8.364,1.675713235
8.366,1.420772381
8.368,1.555741068
8.37,1.495754985
8.372,1.795685401
8.374,2.125608859
8.376,2.125608859
8.378,2.33556015
8.38,1.930654088
8.382,1.930654088
8.384,1.705706276
8.386,1.525748026
