Time (s),Signal (V)
5.594,2.184357422
5.596,2.011003194
5.598,1.993667771
5.6,2.080344885
5.602,2.305705382
5.604,2.583072147
5.606,2.72175553
5.608,2.773761798
5.61,2.687084684
5.612,2.496395033
5.614,2.184357422
5.616,2.011003194
5.618,1.993667771
5.62,2.132351154
5.622,2.288369959
5.624,2.60040757
5.626,2.756426375
5.628,2.791097221
5.63,2.635078416
5.632,2.461724188
5.634,2.167022
5.636,2.028338617
5.638,1.976332349
5.64,2.132351154
5.642,2.253699114
5.644,2.652413839
5.646,2.72175553
5.648,2.756426375
5.65,2.617742993
5.652,2.409717919
5.654,2.115015731
5.656,1.958996926
5.658,1.958996926
5.66,2.115015731
5.662,2.323040805
5.664,2.60040757
5.666,2.756426375
5.668,2.72175553
5.67,2.583072147
5.672,2.375047073
5.674,2.080344885
5.676,1.958996926
5.678,1.941661503
5.68,2.132351154
5.682,2.305705382
5.684,2.617742993
5.686,2.756426375
5.688,2.756426375
5.69,2.583072147
5.692,2.409717919
5.694,2.097680308
5.696,1.976332349
5.698,1.958996926
5.7,2.149686577
5.702,2.305705382
5.704,2.617742993
5.706,2.72175553
5.708,2.704420107
5.71,2.531065879
5.712,2.323040805
5.714,2.028338617
5.716,1.976332349
5.718,1.958996926
5.72,2.132351154
5.722,2.323040805
5.724,2.617742993
5.726,2.687084684
5.728,2.669749261
5.73,2.513730456
5.732,2.253699114
5.734,1.976332349
5.736,1.92432608
5.738,1.976332349
5.74,2.149686577
5.742,2.357711651
5.744,2.652413839
5.746,2.704420107
5.748,2.687084684
5.75,2.513730456
5.752,2.288369959
5.754,2.011003194
5.756,1.906990657
5.758,1.976332349
5.76,2.167022
5.762,2.375047073
5.764,2.652413839
5.766,2.704420107
5.768,2.669749261
5.77,2.444388765
5.772,2.219028268
5.774,1.976332349
5.776,1.872319812
5.778,1.958996926
5.78,2.167022
5.782,2.427053342
5.784,2.635078416
5.786,2.704420107
5.788,2.652413839
5.79,2.444388765
5.792,2.219028268
5.794,1.993667771
5.796,1.906990657
5.798,1.958996926
5.8,2.167022
5.802,2.427053342
5.804,2.635078416
5.806,2.739090953
5.808,2.635078416
5.81,2.496395033
5.812,2.201692845
5.814,2.011003194
5.816,1.906990657
5.818,1.976332349
5.82,2.184357422
5.822,2.47905961
5.824,2.652413839
5.826,2.773761798
5.828,2.687084684
5.83,2.461724188
5.832,2.149686577
5.834,1.941661503
5.836,1.941661503
5.838,1.976332349
5.84,2.167022
5.842,2.461724188
5.844,2.687084684
5.846,2.739090953
5.848,2.617742993
5.85,2.444388765
5.852,2.149686577
5.854,2.011003194
5.856,1.92432608
5.858,2.028338617
5.86,2.219028268
5.862,2.531065879
5.864,2.669749261
5.866,2.739090953
5.868,2.635078416
5.87,2.461724188
5.872,2.167022
5.874,1.993667771
5.876,1.941661503
5.878,2.080344885
5.88,2.253699114
5.882,2.583072147
5.884,2.756426375
5.886,2.791097221
5.888,2.704420107
5.89,2.531065879
5.892,2.219028268
5.894,2.063009463
5.896,2.04567404
5.898,2.184357422
5.9,2.392382496
5.902,2.739090953
5.904,2.825768067
5.906,2.877774335
5.908,2.739090953
5.91,2.565736724
5.912,2.271034536
5.914,2.132351154
5.916,2.080344885
5.918,2.236363691
5.92,2.409717919
5.922,2.72175553
5.924,2.860438912
5.926,2.895109758
5.928,2.739090953
5.93,2.548401302
5.932,2.219028268
5.934,2.097680308
5.936,2.063009463
5.938,2.167022
5.94,2.323040805
5.942,2.652413839
5.944,2.773761798
5.946,2.791097221
5.948,2.635078416
5.95,2.409717919
5.952,2.080344885
5.954,1.958996926
5.956,1.941661503
5.958,2.063009463
5.96,2.271034536
5.962,2.583072147
5.964,2.687084684
5.966,2.687084684
5.968,2.513730456
5.97,2.340376228
5.972,2.028338617
5.974,1.92432608
5.976,1.906990657
5.978,2.04567404
5.98,2.253699114
5.982,2.548401302
5.984,2.704420107
5.986,2.652413839
5.988,2.47905961
5.99,2.305705382
5.992,1.993667771
5.994,1.872319812
5.996,1.889655234
5.998,2.063009463
6,2.236363691
6.002,2.565736724
6.004,2.687084684
6.006,2.669749261
6.008,2.47905961
6.01,2.219028268
6.012,1.889655234
6.014,1.750971852
6.016,1.733636429
6.018,1.92432608
6.02,2.115015731
6.022,2.409717919
6.024,2.617742993
6.026,2.773761798
6.028,2.791097221
6.03,2.860438912
6.032,2.877774335
6.034,3.103134832
6.036,3.415172443
6.038,3.935235127
6.04,4.333949852
6.042,4.62865204
6.044,4.62865204
6.046,4.299279007
6.048,3.640532939
6.05,3.328495329
6.052,2.964451449
6.054,2.531065879
6.056,2.219028268
6.058,1.993667771
6.06,1.872319812
6.062,2.011003194
6.064,2.097680308
6.066,2.115015731
6.068,1.958996926
6.07,1.750971852
6.072,1.525611355
6.074,1.508275932
6.076,1.646959315
6.078,1.92432608
6.08,2.253699114
6.082,2.548401302
6.084,2.652413839
6.086,2.652413839
6.088,2.461724188
6.09,2.236363691
6.092,2.011003194
6.094,1.92432608
6.096,2.011003194
6.098,2.236363691
6.1,2.513730456
6.102,2.687084684
6.104,2.791097221
6.106,2.756426375
6.108,2.531065879
6.11,2.288369959
6.112,2.097680308
6.114,2.011003194
6.116,2.132351154
6.118,2.288369959
6.12,2.548401302
6.122,2.739090953
6.124,2.808432644
6.126,2.739090953
6.128,2.565736724
6.13,2.271034536
6.132,2.080344885
6.134,2.011003194
6.136,2.132351154
6.138,2.357711651
6.14,2.669749261
6.142,2.808432644
6.144,2.877774335
6.146,2.756426375
6.148,2.583072147
6.15,2.323040805
6.152,2.132351154
6.154,2.097680308
6.156,2.184357422
6.158,2.427053342
6.16,2.687084684
6.162,2.877774335
6.164,2.912445181
6.166,2.808432644
6.168,2.635078416
6.17,2.323040805
6.172,2.149686577
6.174,2.080344885
6.176,2.219028268
6.178,2.409717919
6.18,2.756426375
6.182,2.947116027
6.184,2.912445181
6.186,2.825768067
6.188,2.652413839
6.19,2.357711651
6.192,2.184357422
6.194,2.167022
6.196,2.323040805
6.198,2.531065879
6.2,2.825768067
6.202,2.999122295
6.204,2.999122295
6.206,2.895109758
6.208,2.72175553
6.21,2.409717919
6.212,2.253699114
6.214,2.253699114
6.216,2.409717919
6.218,2.60040757
6.22,2.947116027
6.222,3.103134832
6.224,3.085799409
6.226,2.999122295
6.228,2.84310349
6.23,2.548401302
6.232,2.409717919
6.234,2.427053342
6.236,2.565736724
6.238,2.773761798
6.24,3.120470255
6.242,3.27648906
6.244,3.328495329
6.246,3.189811946
6.248,3.016457718
6.25,2.72175553
6.252,2.617742993
6.254,2.617742993
6.256,2.808432644
6.258,3.033793141
6.26,3.345830751
6.262,3.484514134
6.264,3.484514134
6.266,3.345830751
6.268,3.189811946
6.27,2.912445181
6.272,2.791097221
6.274,2.808432644
6.276,2.947116027
6.278,3.207147369
6.28,3.51918498
6.282,3.605862094
6.284,3.605862094
6.286,3.432507866
6.288,3.241818214
6.29,2.929780604
6.292,2.84310349
6.294,2.84310349
6.296,2.999122295
6.298,3.189811946
6.3,3.484514134
6.302,3.553855825
6.304,3.536520402
6.306,3.293824483
6.308,3.068463986
6.31,2.791097221
6.312,2.635078416
6.314,2.617742993
6.316,2.739090953
6.318,2.929780604
6.32,3.207147369
6.322,3.241818214
6.324,3.189811946
6.326,2.947116027
6.328,2.669749261
6.33,2.392382496
6.332,2.253699114
6.334,2.288369959
6.336,2.444388765
6.338,2.652413839
6.34,2.860438912
6.342,2.929780604
6.344,2.895109758
6.346,2.652413839
6.348,2.409717919
6.35,2.132351154
6.352,2.04567404
6.354,2.063009463
6.356,2.253699114
6.358,2.461724188
6.36,2.687084684
6.362,2.773761798
6.364,2.704420107
6.366,2.47905961
6.368,2.253699114
6.37,2.028338617
6.372,1.941661503
6.374,1.976332349
6.376,2.201692845
6.378,2.427053342
6.38,2.652413839
6.382,2.687084684
6.384,2.635078416
6.386,2.461724188
6.388,2.219028268
6.39,1.993667771
6.392,1.92432608
6.394,1.976332349
6.396,2.167022
6.398,2.461724188
6.4,2.635078416
6.402,2.704420107
6.404,2.635078416
6.406,2.47905961
6.408,2.184357422
6.41,1.993667771
6.412,1.906990657
6.414,1.976332349
6.416,2.184357422
6.418,2.444388765
6.42,2.669749261
6.422,2.687084684
6.424,2.635078416
6.426,2.392382496
6.428,2.132351154
6.43,1.941661503
6.432,1.889655234
6.434,1.993667771
6.436,2.149686577
6.438,2.496395033
6.44,2.652413839
6.442,2.72175553
6.444,2.652413839
6.446,2.444388765
6.448,2.132351154
6.45,1.993667771
6.452,1.941661503
6.454,2.04567404
6.456,2.271034536
6.458,2.548401302
6.46,2.704420107
6.462,2.756426375
6.464,2.617742993
6.466,2.461724188
6.468,2.167022
6.47,1.958996926
6.472,1.92432608
6.474,2.063009463
6.476,2.253699114
6.478,2.60040757
6.48,2.756426375
6.482,2.808432644
6.484,2.687084684
6.486,2.461724188
6.488,2.184357422
6.49,2.011003194
6.492,1.958996926
6.494,2.097680308
6.496,2.288369959
6.498,2.617742993
6.5,2.773761798
6.502,2.773761798
6.504,2.669749261
6.506,2.444388765
6.508,2.149686577
6.51,2.028338617
6.512,1.958996926
6.514,2.115015731
6.516,2.288369959
6.518,2.617742993
6.52,2.739090953
6.522,2.773761798
6.524,2.617742993
6.526,2.461724188
6.528,2.115015731
6.53,1.976332349
6.532,1.958996926
6.534,2.097680308
6.536,2.323040805
6.538,2.617742993
6.54,2.72175553
6.542,2.791097221
6.544,2.617742993
6.546,2.409717919
6.548,2.080344885
6.55,1.958996926
6.552,1.941661503
6.554,2.132351154
6.556,2.340376228
6.558,2.635078416
6.56,2.756426375
6.562,2.739090953
6.564,2.583072147
6.566,2.392382496
6.568,2.063009463
6.57,1.976332349
6.572,1.976332349
6.574,2.132351154
6.576,2.340376228
6.578,2.635078416
6.58,2.739090953
6.582,2.739090953
6.584,2.548401302
6.586,2.375047073
6.588,2.063009463
6.59,1.958996926
6.592,1.941661503
6.594,2.167022
6.596,2.375047073
6.598,2.617742993
6.6,2.756426375
6.602,2.72175553
6.604,2.531065879
6.606,2.357711651
6.608,2.04567404
6.61,1.941661503
6.612,1.976332349
6.614,2.149686577
6.616,2.392382496
6.618,2.652413839
6.62,2.72175553
6.622,2.72175553
6.624,2.531065879
6.626,2.305705382
6.628,2.028338617
6.63,1.958996926
6.632,1.993667771
6.634,2.184357422
6.636,2.392382496
6.638,2.687084684
6.64,2.756426375
6.642,2.739090953
6.644,2.513730456
6.646,2.288369959
6.648,2.028338617
6.65,1.976332349
6.652,1.993667771
6.654,2.184357422
6.656,2.444388765
6.658,2.687084684
6.66,2.739090953
6.662,2.72175553
6.664,2.513730456
6.666,2.271034536
6.668,2.028338617
6.67,1.958996926
6.672,2.011003194
6.674,2.184357422
6.676,2.47905961
6.678,2.687084684
6.68,2.756426375
6.682,2.669749261
6.684,2.513730456
6.686,2.201692845
6.688,2.04567404
6.69,1.941661503
6.692,2.04567404
6.694,2.236363691
6.696,2.531065879
6.698,2.704420107
6.7,2.756426375
6.702,2.704420107
6.704,2.461724188
6.706,2.219028268
6.708,2.028338617
6.71,1.976332349
6.712,2.04567404
6.714,2.253699114
6.716,2.565736724
6.718,2.704420107
6.72,2.756426375
6.722,2.652413839
6.724,2.47905961
6.726,2.184357422
6.728,2.04567404
6.73,1.941661503
6.732,2.04567404
6.734,2.236363691
6.736,2.565736724
6.738,2.72175553
6.74,2.756426375
6.742,2.669749261
6.744,2.461724188
6.746,2.201692845
6.748,2.011003194
6.75,1.976332349
6.752,2.097680308
6.754,2.271034536
6.756,2.565736724
6.758,2.739090953
6.76,2.773761798
6.762,2.652413839
6.764,2.444388765
6.766,2.184357422
6.768,1.993667771
6.77,1.976332349
6.772,2.097680308
6.774,2.305705382
6.776,2.60040757
6.778,2.756426375
6.78,2.808432644
6.782,2.669749261
6.784,2.47905961
6.786,2.149686577
6.788,2.011003194
6.79,2.011003194
6.792,2.115015731
6.794,2.323040805
6.796,2.669749261
6.798,2.825768067
6.8,2.84310349
6.802,2.704420107
6.804,2.531065879
6.806,2.253699114
6.808,2.080344885
6.81,2.063009463
6.812,2.236363691
6.814,2.375047073
6.816,2.704420107
6.818,2.84310349
6.82,2.895109758
6.822,2.756426375
6.824,2.565736724
6.826,2.271034536
6.828,2.115015731
6.83,2.115015731
6.832,2.288369959
6.834,2.461724188
6.836,2.773761798
6.838,2.877774335
6.84,2.877774335
6.842,2.687084684
6.844,2.47905961
6.846,2.167022
6.848,2.011003194
6.85,1.993667771
6.852,2.201692845
6.854,2.357711651
6.856,2.652413839
6.858,2.756426375
6.86,2.756426375
6.862,2.583072147
6.864,2.375047073
6.866,2.080344885
6.868,1.976332349
6.87,1.92432608
6.872,2.115015731
6.874,2.323040805
6.876,2.652413839
6.878,2.739090953
6.88,2.704420107
6.882,2.548401302
6.884,2.323040805
6.886,2.04567404
6.888,1.906990657
6.89,1.906990657
6.892,2.115015731
6.894,2.340376228
6.896,2.635078416
6.898,2.72175553
6.9,2.704420107
6.902,2.496395033
6.904,2.305705382
6.906,2.063009463
6.908,1.92432608
6.91,1.958996926
6.912,2.149686577
6.914,2.375047073
6.916,2.60040757
6.918,2.635078416
6.92,2.583072147
6.922,2.375047073
6.924,2.132351154
6.926,1.872319812
6.928,1.750971852
6.93,1.854984389
6.932,2.288369959
6.934,2.687084684
6.936,3.207147369
6.938,3.536520402
6.94,3.796551745
6.942,3.900564282
6.944,4.021912241
6.946,4.039247664
6.948,4.004576819
6.95,3.969905973
6.952,3.900564282
6.954,3.709874631
6.956,3.779216322
6.958,3.761880899
6.96,3.432507866
6.962,2.84310349
6.964,2.184357422
6.966,1.490940509
6.968,1.300250858
6.97,1.404263395
6.972,1.612288469
6.974,1.906990657
6.976,2.167022
6.978,2.236363691
6.98,2.201692845
6.982,2.080344885
6.984,1.889655234
6.986,1.768307275
6.988,1.80297812
6.99,1.889655234
6.992,2.149686577
6.994,2.47905961
6.996,2.687084684
6.998,2.773761798
7,2.704420107
7.002,2.513730456
7.004,2.288369959
7.006,2.080344885
7.008,2.04567404
7.01,2.097680308
7.012,2.323040805
7.014,2.583072147
7.016,2.791097221
7.018,2.84310349
7.02,2.756426375
7.022,2.583072147
7.024,2.305705382
7.026,2.097680308
7.028,2.011003194
7.03,2.132351154
7.032,2.323040805
7.034,2.669749261
7.036,2.825768067
7.038,2.84310349
7.04,2.791097221
7.042,2.60040757
7.044,2.305705382
7.046,2.115015731
7.048,2.097680308
7.05,2.236363691
7.052,2.392382496
7.054,2.704420107
7.056,2.860438912
7.058,2.877774335
7.06,2.808432644
7.062,2.617742993
7.064,2.323040805
7.066,2.184357422
7.068,2.115015731
7.07,2.271034536
7.072,2.461724188
7.074,2.756426375
7.076,2.912445181
7.078,2.981786872
7.08,2.825768067
7.082,2.687084684
7.084,2.375047073
7.086,2.219028268
7.088,2.236363691
7.09,2.340376228
7.092,2.531065879
7.094,2.84310349
7.096,2.981786872
7.098,2.999122295
7.1,2.912445181
7.102,2.704420107
7.104,2.375047073
7.106,2.253699114
7.108,2.236363691
7.11,2.392382496
7.112,2.60040757
7.114,2.929780604
7.116,3.085799409
7.118,3.137805678
7.12,2.999122295
7.122,2.825768067
7.124,2.47905961
7.126,2.357711651
7.128,2.375047073
7.13,2.548401302
7.132,2.756426375
7.134,3.085799409
7.136,3.207147369
7.138,3.241818214
7.14,3.103134832
7.142,2.964451449
7.144,2.652413839
7.146,2.583072147
7.148,2.583072147
7.15,2.808432644
7.152,2.999122295
7.154,3.293824483
7.156,3.432507866
7.158,3.432507866
7.16,3.27648906
7.162,3.137805678
7.164,2.877774335
7.166,2.756426375
7.168,2.825768067
7.17,2.981786872
7.172,3.224482792
7.174,3.51918498
7.176,3.588526671
7.178,3.640532939
7.18,3.484514134
7.182,3.241818214
7.184,2.981786872
7.186,2.877774335
7.188,2.912445181
7.19,3.085799409
7.192,3.293824483
7.194,3.605862094
7.196,3.675203785
7.198,3.640532939
7.2,3.467178711
7.202,3.241818214
7.204,2.964451449
7.206,2.860438912
7.208,2.877774335
7.21,3.068463986
7.212,3.27648906
7.214,3.501849557
7.216,3.553855825
7.218,3.484514134
7.22,3.259153637
7.222,2.981786872
7.224,2.704420107
7.226,2.565736724
7.228,2.565736724
7.23,2.773761798
7.232,2.947116027
7.234,3.120470255
7.236,3.137805678
7.238,3.085799409
7.24,2.825768067
7.242,2.60040757
7.244,2.305705382
7.246,2.236363691
7.248,2.271034536
7.25,2.444388765
7.252,2.687084684
7.254,2.860438912
7.256,2.929780604
7.258,2.877774335
7.26,2.635078416
7.262,2.375047073
7.264,2.132351154
7.266,2.04567404
7.268,2.115015731
7.27,2.323040805
7.272,2.565736724
7.274,2.791097221
7.276,2.84310349
7.278,2.739090953
7.28,2.548401302
7.282,2.288369959
7.284,2.097680308
7.286,1.976332349
7.288,2.063009463
7.29,2.271034536
7.292,2.531065879
7.294,2.687084684
7.296,2.791097221
7.298,2.687084684
7.3,2.47905961
7.302,2.236363691
7.304,2.04567404
7.306,1.976332349
7.308,2.063009463
7.31,2.271034536
7.312,2.583072147
7.314,2.756426375
7.316,2.773761798
7.318,2.704420107
7.32,2.496395033
7.322,2.201692845
7.324,2.04567404
7.326,2.011003194
7.328,2.115015731
7.33,2.288369959
7.332,2.60040757
7.334,2.739090953
7.336,2.756426375
7.338,2.669749261
7.34,2.513730456
7.342,2.219028268
7.344,1.993667771
7.346,1.993667771
7.348,2.115015731
7.35,2.305705382
7.352,2.60040757
7.354,2.773761798
7.356,2.808432644
7.358,2.704420107
7.36,2.531065879
7.362,2.201692845
7.364,2.04567404
7.366,1.993667771
7.368,2.184357422
7.37,2.375047073
7.372,2.652413839
7.374,2.808432644
7.376,2.825768067
7.378,2.72175553
7.38,2.565736724
7.382,2.219028268
7.384,2.097680308
7.386,2.063009463
7.388,2.184357422
7.39,2.375047073
7.392,2.669749261
7.394,2.84310349
7.396,2.84310349
7.398,2.72175553
7.4,2.548401302
7.402,2.219028268
7.404,2.097680308
7.406,2.063009463
7.408,2.219028268
7.41,2.392382496
7.412,2.756426375
7.414,2.877774335
7.416,2.860438912
7.418,2.704420107
7.42,2.513730456
7.422,2.219028268
7.424,2.080344885
7.426,2.028338617
7.428,2.201692845
7.43,2.409717919
7.432,2.739090953
7.434,2.860438912
7.436,2.825768067
7.438,2.72175553
7.44,2.513730456
7.442,2.201692845
7.444,2.063009463
7.446,2.080344885
7.448,2.236363691
7.45,2.461724188
7.452,2.739090953
7.454,2.877774335
7.456,2.791097221
7.458,2.669749261
7.46,2.444388765
7.462,2.132351154
7.464,2.028338617
7.466,2.063009463
7.468,2.236363691
7.47,2.47905961
7.472,2.72175553
7.474,2.825768067
7.476,2.84310349
7.478,2.635078416
7.48,2.444388765
7.482,2.115015731
7.484,2.028338617
7.486,2.04567404
7.488,2.201692845
7.49,2.461724188
7.492,2.704420107
7.494,2.808432644
7.496,2.773761798
7.498,2.583072147
7.5,2.375047073
7.502,2.080344885
7.504,1.941661503
7.506,2.011003194
7.508,2.236363691
7.51,2.496395033
7.512,2.72175553
7.514,2.808432644
7.516,2.756426375
7.518,2.583072147
7.52,2.357711651
7.522,2.115015731
7.524,2.04567404
7.526,2.063009463
7.528,2.253699114
7.53,2.47905961
7.532,2.72175553
7.534,2.791097221
7.536,2.773761798
7.538,2.565736724
7.54,2.323040805
7.542,2.097680308
7.544,1.993667771
7.546,2.04567404
7.548,2.288369959
7.55,2.513730456
7.552,2.72175553
7.554,2.808432644
7.556,2.739090953
7.558,2.548401302
7.56,2.271034536
7.562,2.04567404
7.564,1.993667771
7.566,2.080344885
7.568,2.271034536
7.57,2.548401302
7.572,2.72175553
7.574,2.791097221
7.576,2.72175553
7.578,2.513730456
7.58,2.253699114
7.582,2.04567404
7.584,1.993667771
7.586,2.097680308
7.588,2.305705382
7.59,2.548401302
7.592,2.756426375
7.594,2.808432644
7.596,2.72175553
7.598,2.531065879
7.6,2.253699114
7.602,2.080344885
7.604,2.011003194
7.606,2.115015731
7.608,2.323040805
7.61,2.617742993
7.612,2.773761798
7.614,2.825768067
7.616,2.739090953
7.618,2.565736724
7.62,2.253699114
7.622,2.04567404
7.624,2.011003194
7.626,2.115015731
7.628,2.288369959
7.63,2.652413839
7.632,2.773761798
7.634,2.825768067
7.636,2.72175553
7.638,2.496395033
7.64,2.201692845
7.642,2.063009463
7.644,2.028338617
7.646,2.149686577
7.648,2.357711651
7.65,2.652413839
7.652,2.808432644
7.654,2.825768067
7.656,2.72175553
7.658,2.531065879
7.66,2.201692845
7.662,2.063009463
7.664,2.011003194
7.666,2.149686577
7.668,2.340376228
7.67,2.669749261
7.672,2.825768067
7.674,2.877774335
7.676,2.739090953
7.678,2.548401302
7.68,2.253699114
7.682,2.115015731
7.684,2.097680308
7.686,2.253699114
7.688,2.444388765
7.69,2.773761798
7.692,2.929780604
7.694,2.912445181
7.696,2.756426375
7.698,2.617742993
7.7,2.271034536
7.702,2.149686577
7.704,2.097680308
7.706,2.271034536
7.708,2.513730456
7.71,2.791097221
7.712,2.895109758
7.714,2.929780604
7.716,2.773761798
7.718,2.60040757
7.72,2.305705382
7.722,2.184357422
7.724,2.167022
7.726,2.305705382
7.728,2.47905961
7.73,2.756426375
7.732,2.860438912
7.734,2.877774335
7.736,2.669749261
7.738,2.496395033
7.74,2.184357422
7.742,2.04567404
7.744,2.04567404
7.746,2.219028268
7.748,2.392382496
7.75,2.687084684
7.752,2.791097221
7.754,2.791097221
7.756,2.635078416
7.758,2.409717919
7.76,2.115015731
7.762,2.011003194
7.764,2.011003194
7.766,2.201692845
7.768,2.409717919
7.77,2.687084684
7.772,2.808432644
7.774,2.791097221
7.776,2.60040757
7.778,2.392382496
7.78,2.097680308
7.782,2.011003194
7.784,2.028338617
7.786,2.236363691
7.788,2.444388765
7.79,2.739090953
7.792,2.825768067
7.794,2.791097221
7.796,2.583072147
7.798,2.340376228
7.8,2.063009463
7.802,1.976332349
7.804,1.976332349
7.806,2.167022
7.808,2.357711651
7.81,2.60040757
7.812,2.652413839
7.814,2.617742993
7.816,2.375047073
7.818,2.201692845
7.82,2.115015731
7.822,2.236363691
7.824,2.60040757
7.826,3.051128563
7.828,3.553855825
7.83,4.07391851
7.832,4.472633235
7.834,4.715329154
7.836,4.559310349
7.838,4.19526647
7.84,3.675203785
7.842,3.189811946
7.844,3.033793141
7.846,3.172476523
7.848,3.189811946
7.85,3.051128563
7.852,2.704420107
7.854,2.149686577
7.856,1.768307275
7.858,1.594953046
7.86,1.438934241
7.862,1.404263395
7.864,1.508275932
7.866,1.681630161
7.868,1.941661503
7.87,2.184357422
7.872,2.392382496
7.874,2.392382496
7.876,2.288369959
7.878,2.097680308
7.88,1.958996926
7.882,1.92432608
7.884,2.063009463
7.886,2.288369959
7.888,2.60040757
7.89,2.773761798
7.892,2.825768067
7.894,2.756426375
7.896,2.583072147
7.898,2.323040805
7.9,2.132351154
7.902,2.080344885
7.904,2.219028268
7.906,2.427053342
7.908,2.704420107
7.91,2.895109758
7.912,2.947116027
7.914,2.860438912
7.916,2.635078416
7.918,2.375047073
7.92,2.184357422
7.922,2.149686577
7.924,2.219028268
7.926,2.427053342
7.928,2.791097221
7.93,2.912445181
7.932,2.947116027
7.934,2.84310349
7.936,2.687084684
7.938,2.375047073
7.94,2.201692845
7.942,2.201692845
7.944,2.305705382
7.946,2.47905961
7.948,2.791097221
7.95,2.947116027
7.952,2.981786872
7.954,2.860438912
7.956,2.669749261
7.958,2.357711651
7.96,2.236363691
7.962,2.219028268
7.964,2.392382496
7.966,2.565736724
7.968,2.877774335
7.97,3.033793141
7.972,3.051128563
7.974,2.947116027
7.976,2.773761798
7.978,2.461724188
7.98,2.323040805
7.982,2.323040805
7.984,2.461724188
7.986,2.635078416
7.988,2.964451449
7.99,3.085799409
7.992,3.120470255
7.994,3.016457718
7.996,2.825768067
7.998,2.513730456
8,2.392382496
8.002,2.409717919
8.004,2.565736724
8.006,2.773761798
8.008,3.068463986
8.01,3.207147369
8.012,3.241818214
8.014,3.085799409
8.016,2.895109758
8.018,2.617742993
8.02,2.47905961
8.022,2.513730456
8.024,2.669749261
8.026,2.877774335
8.028,3.207147369
8.03,3.328495329
8.032,3.363166174
8.034,3.207147369
8.036,3.051128563
8.038,2.773761798
8.04,2.652413839
8.042,2.669749261
8.044,2.895109758
8.046,3.120470255
8.048,3.415172443
8.05,3.536520402
8.052,3.588526671
8.054,3.380501597
8.056,3.224482792
8.058,2.999122295
8.06,2.895109758
8.062,2.947116027
8.064,3.137805678
8.066,3.328495329
8.068,3.640532939
8.07,3.727210054
8.072,3.727210054
8.074,3.571191248
8.076,3.328495329
8.078,3.085799409
8.08,2.964451449
8.082,2.999122295
8.084,3.172476523
8.086,3.39783702
8.088,3.640532939
8.09,3.744545476
8.092,3.675203785
8.094,3.501849557
8.096,3.27648906
8.098,2.964451449
8.1,2.860438912
8.102,2.860438912
8.104,3.016457718
8.106,3.207147369
8.108,3.432507866
8.11,3.467178711
8.112,3.380501597
8.114,3.137805678
8.116,2.860438912
8.118,2.565736724
8.12,2.461724188
8.122,2.47905961
8.124,2.652413839
8.126,2.877774335
8.128,3.033793141
8.13,3.051128563
8.132,2.999122295
8.134,2.773761798
8.136,2.47905961
8.138,2.271034536
8.14,2.184357422
8.142,2.201692845
8.144,2.375047073
8.146,2.60040757
8.148,2.808432644
8.15,2.84310349
8.152,2.756426375
8.154,2.548401302
8.156,2.288369959
8.158,2.063009463
8.16,2.011003194
8.162,2.115015731
8.164,2.288369959
8.166,2.548401302
8.168,2.739090953
8.17,2.791097221
8.172,2.72175553
8.174,2.531065879
8.176,2.219028268
8.178,2.04567404
8.18,1.976332349
8.182,2.04567404
8.184,2.236363691
8.186,2.496395033
8.188,2.687084684
8.19,2.739090953
8.192,2.704420107
8.194,2.496395033
8.196,2.219028268
8.198,2.011003194
8.2,1.958996926
8.202,2.063009463
8.204,2.271034536
8.206,2.531065879
8.208,2.72175553
8.21,2.773761798
8.212,2.652413839
8.214,2.496395033
8.216,2.184357422
8.218,2.028338617
8.22,1.993667771
8.222,2.097680308
8.224,2.288369959
8.226,2.565736724
8.228,2.756426375
8.23,2.791097221
8.232,2.72175553
8.234,2.496395033
8.236,2.201692845
8.238,2.063009463
8.24,2.028338617
8.242,2.149686577
8.244,2.323040805
8.246,2.652413839
8.248,2.791097221
8.25,2.808432644
8.252,2.669749261
8.254,2.531065879
8.256,2.201692845
8.258,2.063009463
8.26,2.04567404
8.262,2.201692845
8.264,2.375047073
8.266,2.687084684
8.268,2.808432644
8.27,2.84310349
8.272,2.704420107
8.274,2.531065879
8.276,2.271034536
8.278,2.097680308
8.28,2.063009463
8.282,2.219028268
8.284,2.409717919
8.286,2.704420107
8.288,2.860438912
8.29,2.877774335
8.292,2.72175553
8.294,2.583072147
8.296,2.253699114
8.298,2.115015731
8.3,2.080344885
8.302,2.219028268
8.304,2.392382496
8.306,2.704420107
8.308,2.791097221
8.31,2.791097221
8.312,2.687084684
8.314,2.444388765
8.316,2.201692845
8.318,2.063009463
8.32,2.04567404
8.322,2.219028268
8.324,2.427053342
8.326,2.739090953
8.328,2.84310349
8.33,2.877774335
8.332,2.72175553
8.334,2.461724188
8.336,2.219028268
8.338,2.080344885
8.34,2.115015731
8.342,2.271034536
8.344,2.461724188
8.346,2.739090953
8.348,2.84310349
8.35,2.860438912
8.352,2.652413839
8.354,2.409717919
8.356,2.184357422
8.358,2.028338617
8.36,2.04567404
8.362,2.219028268
8.364,2.444388765
8.366,2.687084684
8.368,2.773761798
8.37,2.756426375
8.372,2.565736724
8.374,2.375047073
8.376,2.097680308
8.378,1.993667771
8.38,2.04567404
8.382,2.236363691
8.384,2.461724188
8.386,2.704420107
8.388,2.791097221
8.39,2.756426375
8.392,2.565736724
